zaklad;prisada_1;prisada_2;velikost;produkt;cena;zaklad_g;prisada_1g;prisada_2g;resultTitle;resultDesc
cerny;cerny_rybiz;boruvka;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Černý rybíz<br>Borůvka
cerny;cerny_rybiz;brusinka;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Černý rybíz<br>Brusinka
cerny;cerny_rybiz;brusinka;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Černý rybíz<br>Brusinka
cerny;cerny_rybiz;brusinka;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Černý rybíz<br>Brusinka
cerny;cerny_rybiz;cerny_rybiz;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Černý rybíz
cerny;cerny_rybiz;cerny_rybiz;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Černý rybíz
cerny;cerny_rybiz;cerny_rybiz;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Černý rybíz
cerny;cerny_rybiz;hruska;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Černý rybíz<br>Hruška
cerny;cerny_rybiz;hruska;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Černý rybíz<br>Hruška
cerny;cerny_rybiz;hruska;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Černý rybíz<br>Hruška
cerny;cerny_rybiz;jablko;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Černý rybíz<br>Jablko
cerny;cerny_rybiz;jablko;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Černý rybíz<br>Jablko
cerny;cerny_rybiz;jablko;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Černý rybíz<br>Jablko
cerny;cerny_rybiz;jahoda;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Černý rybíz<br>Jahoda
cerny;cerny_rybiz;jahoda;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Černý rybíz<br>Jahoda
cerny;cerny_rybiz;jahoda;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Černý rybíz<br>Jahoda
cerny;cerny_rybiz;kustovnice;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Černý rybíz<br>Kustovnice
cerny;cerny_rybiz;kustovnice;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Černý rybíz<br>Kustovnice
cerny;cerny_rybiz;kustovnice;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Černý rybíz<br>Kustovnice
cerny;cerny_rybiz;malina;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Černý rybíz<br>Malina
cerny;cerny_rybiz;malina;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Černý rybíz<br>Malina
cerny;cerny_rybiz;malina;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Černý rybíz<br>Malina
cerny;cerny_rybiz;mango;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Černý rybíz<br>Mango
cerny;cerny_rybiz;mango;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Černý rybíz<br>Mango
cerny;cerny_rybiz;mango;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Černý rybíz<br>Mango
cerny;cerny_rybiz;ostruzina;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Černý rybíz<br>Ostružina
cerny;cerny_rybiz;ostruzina;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Černý rybíz<br>Ostružina
cerny;cerny_rybiz;ostruzina;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Černý rybíz<br>Ostružina
cerny;cerny_rybiz;rakytnik;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Černý rybíz<br>Rakytník
cerny;cerny_rybiz;rakytnik;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Černý rybíz<br>Rakytník
cerny;cerny_rybiz;rakytnik;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Černý rybíz<br>Rakytník
cerny;cerny_rybiz;visen;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Černý rybíz<br>Višeň
cerny;cerny_rybiz;visen;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Černý rybíz<br>Višeň
cerny;cerny_rybiz;visen;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Černý rybíz<br>Višeň
cerny;hruska;undefined;50g;;;40;10;0;Černý čaj - Ceylon<br>BOP1 Blend;Hruška
cerny;hruska;undefined;100g;;;80;20;0;Černý čaj - Ceylon<br>BOP1 Blend;Hruška
cerny;hruska;undefined;200g;;;160;40;0;Černý čaj - Ceylon<br>BOP1 Blend;Hruška
cerny;hruska;ananas;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Hruška<br>Ananas
cerny;hruska;ananas;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Hruška<br>Ananas
cerny;hruska;ananas;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Hruška<br>Ananas
cerny;hruska;banan;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Hruška<br>Banán
cerny;hruska;banan;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Hruška<br>Banán
cerny;hruska;banan;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Hruška<br>Banán
cerny;hruska;boruvka;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Hruška<br>Borůvka
cerny;hruska;boruvka;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Hruška<br>Borůvka
cerny;hruska;boruvka;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Hruška<br>Borůvka
cerny;hruska;brusinka;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Hruška<br>Brusinka
cerny;hruska;brusinka;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Hruška<br>Brusinka
cerny;hruska;brusinka;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Hruška<br>Brusinka
cerny;hruska;cerny_rybiz;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Hruška<br>Černý rybíz
cerny;hruska;cerny_rybiz;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Hruška<br>Černý rybíz
cerny;hruska;cerny_rybiz;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Hruška<br>Černý rybíz
cerny;hruska;hruska;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Hruška
cerny;hruska;hruska;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Hruška
cerny;hruska;hruska;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Hruška
cerny;hruska;jablko;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Hruška<br>Jablko
cerny;hruska;jablko;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Hruška<br>Jablko
cerny;hruska;jablko;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Hruška<br>Jablko
cerny;hruska;jahoda;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Hruška<br>Jahoda
cerny;hruska;jahoda;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Hruška<br>Jahoda
cerny;hruska;jahoda;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Hruška<br>Jahoda
cerny;hruska;kustovnice;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Hruška<br>Kustovnice
cerny;hruska;kustovnice;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Hruška<br>Kustovnice
cerny;hruska;kustovnice;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Hruška<br>Kustovnice
cerny;hruska;malina;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Hruška<br>Malina
cerny;hruska;malina;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Hruška<br>Malina
cerny;hruska;malina;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Hruška<br>Malina
cerny;hruska;mango;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Hruška<br>Mango
cerny;hruska;mango;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Hruška<br>Mango
cerny;hruska;mango;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Hruška<br>Mango
cerny;hruska;ostruzina;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Hruška<br>Ostružina
cerny;hruska;ostruzina;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Hruška<br>Ostružina
cerny;hruska;ostruzina;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Hruška<br>Ostružina
cerny;hruska;rakytnik;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Hruška<br>Rakytník
cerny;hruska;rakytnik;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Hruška<br>Rakytník
cerny;hruska;rakytnik;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Hruška<br>Rakytník
cerny;hruska;visen;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Hruška<br>Višeň
cerny;hruska;visen;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Hruška<br>Višeň
cerny;hruska;visen;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Hruška<br>Višeň
cerny;jablko;undefined;50g;;;40;10;0;Černý čaj - Ceylon<br>BOP1 Blend;Jablko
cerny;jablko;undefined;100g;;;80;20;0;Černý čaj - Ceylon<br>BOP1 Blend;Jablko
cerny;jablko;undefined;200g;;;160;40;0;Černý čaj - Ceylon<br>BOP1 Blend;Jablko
cerny;jablko;ananas;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Jablko<br>Ananas
cerny;jablko;ananas;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Jablko<br>Ananas
cerny;jablko;ananas;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Jablko<br>Ananas
cerny;jablko;banan;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Jablko<br>Banán
cerny;jablko;banan;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Jablko<br>Banán
cerny;jablko;banan;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Jablko<br>Banán
cerny;jablko;boruvka;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Jablko<br>Borůvka
cerny;jablko;boruvka;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Jablko<br>Borůvka
cerny;jablko;boruvka;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Jablko<br>Borůvka
cerny;jablko;brusinka;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Jablko<br>Brusinka
cerny;jablko;brusinka;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Jablko<br>Brusinka
cerny;jablko;brusinka;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Jablko<br>Brusinka
cerny;jablko;cerny_rybiz;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Jablko<br>Černý rybíz
cerny;jablko;cerny_rybiz;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Jablko<br>Černý rybíz
cerny;jablko;cerny_rybiz;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Jablko<br>Černý rybíz
cerny;jablko;hruska;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Jablko<br>Hruška
cerny;jablko;hruska;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Jablko<br>Hruška
cerny;jablko;hruska;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Jablko<br>Hruška
cerny;jablko;jablko;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Jablko
cerny;jablko;jablko;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Jablko
cerny;jablko;jablko;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Jablko
cerny;jablko;jahoda;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Jablko<br>Jahoda
cerny;jablko;jahoda;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Jablko<br>Jahoda
cerny;jablko;jahoda;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Jablko<br>Jahoda
cerny;jablko;kustovnice;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Jablko<br>Kustovnice
cerny;jablko;kustovnice;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Jablko<br>Kustovnice
cerny;jablko;kustovnice;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Jablko<br>Kustovnice
cerny;jablko;malina;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Jablko<br>Malina
cerny;jablko;malina;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Jablko<br>Malina
cerny;jablko;malina;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Jablko<br>Malina
cerny;jablko;mango;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Jablko<br>Mango
cerny;jablko;mango;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Jablko<br>Mango
cerny;jablko;mango;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Jablko<br>Mango
cerny;jablko;ostruzina;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Jablko<br>Ostružina
cerny;jablko;ostruzina;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Jablko<br>Ostružina
cerny;jablko;ostruzina;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Jablko<br>Ostružina
cerny;jablko;rakytnik;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Jablko<br>Rakytník
cerny;jablko;rakytnik;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Jablko<br>Rakytník
cerny;jablko;rakytnik;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Jablko<br>Rakytník
cerny;jablko;visen;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Jablko<br>Višeň
cerny;jablko;visen;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Jablko<br>Višeň
cerny;jablko;visen;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Jablko<br>Višeň
cerny;jahoda;undefined;50g;;;40;10;0;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda
cerny;jahoda;undefined;100g;;;80;20;0;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda
cerny;jahoda;undefined;200g;;;160;40;0;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda
cerny;jahoda;ananas;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda<br>Ananas
cerny;jahoda;ananas;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda<br>Ananas
cerny;jahoda;ananas;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda<br>Ananas
cerny;jahoda;banan;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda<br>Banán
cerny;jahoda;banan;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda<br>Banán
cerny;jahoda;banan;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda<br>Banán
cerny;jahoda;boruvka;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda<br>Borůvka
cerny;jahoda;boruvka;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda<br>Borůvka
cerny;jahoda;boruvka;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda<br>Borůvka
cerny;jahoda;brusinka;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda<br>Brusinka
cerny;jahoda;brusinka;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda<br>Brusinka
cerny;jahoda;brusinka;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda<br>Brusinka
cerny;jahoda;cerny_rybiz;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda<br>Černý rybíz
cerny;jahoda;cerny_rybiz;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda<br>Černý rybíz
cerny;jahoda;cerny_rybiz;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda<br>Černý rybíz
cerny;jahoda;hruska;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda<br>Hruška
cerny;jahoda;hruska;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda<br>Hruška
cerny;jahoda;hruska;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda<br>Hruška
cerny;jahoda;jablko;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda<br>Jablko
cerny;jahoda;jablko;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda<br>Jablko
cerny;jahoda;jablko;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda<br>Jablko
cerny;jahoda;jahoda;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda
cerny;jahoda;jahoda;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda
cerny;jahoda;jahoda;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda
cerny;jahoda;kustovnice;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda<br>Kustovnice
cerny;jahoda;kustovnice;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda<br>Kustovnice
cerny;jahoda;kustovnice;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda<br>Kustovnice
cerny;jahoda;malina;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda<br>Malina
cerny;jahoda;malina;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda<br>Malina
cerny;jahoda;malina;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda<br>Malina
cerny;jahoda;mango;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda<br>Mango
cerny;jahoda;mango;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda<br>Mango
cerny;jahoda;mango;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda<br>Mango
cerny;jahoda;ostruzina;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda<br>Ostružina
cerny;jahoda;ostruzina;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda<br>Ostružina
cerny;jahoda;ostruzina;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda<br>Ostružina
cerny;jahoda;rakytnik;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda<br>Rakytník
cerny;jahoda;rakytnik;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda<br>Rakytník
cerny;jahoda;rakytnik;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda<br>Rakytník
cerny;jahoda;visen;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda<br>Višeň
cerny;jahoda;visen;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda<br>Višeň
cerny;jahoda;visen;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Jahoda<br>Višeň
cerny;kustovnice;undefined;50g;;;40;10;0;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice
cerny;kustovnice;undefined;100g;;;80;20;0;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice
cerny;kustovnice;undefined;200g;;;160;40;0;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice
cerny;kustovnice;ananas;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice<br>Ananas
cerny;kustovnice;ananas;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice<br>Ananas
cerny;kustovnice;ananas;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice<br>Ananas
cerny;kustovnice;banan;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice<br>Banán
cerny;kustovnice;banan;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice<br>Banán
cerny;kustovnice;banan;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice<br>Banán
cerny;kustovnice;boruvka;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice<br>Borůvka
cerny;kustovnice;boruvka;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice<br>Borůvka
cerny;kustovnice;boruvka;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice<br>Borůvka
cerny;kustovnice;brusinka;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice<br>Brusinka
cerny;kustovnice;brusinka;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice<br>Brusinka
cerny;kustovnice;brusinka;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice<br>Brusinka
cerny;kustovnice;cerny_rybiz;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice<br>Černý rybíz
cerny;kustovnice;cerny_rybiz;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice<br>Černý rybíz
cerny;kustovnice;cerny_rybiz;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice<br>Černý rybíz
cerny;kustovnice;hruska;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice<br>Hruška
cerny;kustovnice;hruska;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice<br>Hruška
cerny;kustovnice;hruska;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice<br>Hruška
cerny;kustovnice;jablko;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice<br>Jablko
cerny;kustovnice;jablko;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice<br>Jablko
cerny;kustovnice;jablko;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice<br>Jablko
cerny;kustovnice;jahoda;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice<br>Jahoda
cerny;kustovnice;jahoda;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice<br>Jahoda
cerny;kustovnice;jahoda;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice<br>Jahoda
cerny;kustovnice;kustovnice;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice
cerny;kustovnice;kustovnice;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice
cerny;kustovnice;kustovnice;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice
cerny;kustovnice;malina;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice<br>Malina
cerny;kustovnice;malina;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice<br>Malina
cerny;kustovnice;malina;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice<br>Malina
cerny;kustovnice;mango;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice<br>Mango
cerny;kustovnice;mango;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice<br>Mango
cerny;kustovnice;mango;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice<br>Mango
cerny;kustovnice;ostruzina;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice<br>Ostružina
cerny;kustovnice;ostruzina;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice<br>Ostružina
cerny;kustovnice;ostruzina;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice<br>Ostružina
cerny;kustovnice;rakytnik;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice<br>Rakytník
cerny;kustovnice;rakytnik;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice<br>Rakytník
cerny;kustovnice;rakytnik;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice<br>Rakytník
cerny;kustovnice;visen;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice<br>Višeň
cerny;kustovnice;visen;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice<br>Višeň
cerny;kustovnice;visen;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Kustovnice<br>Višeň
cerny;malina;undefined;50g;;;40;10;0;Černý čaj - Ceylon<br>BOP1 Blend;Malina
cerny;malina;undefined;100g;;;80;20;0;Černý čaj - Ceylon<br>BOP1 Blend;Malina
cerny;malina;undefined;200g;;;160;40;0;Černý čaj - Ceylon<br>BOP1 Blend;Malina
cerny;malina;ananas;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Malina<br>Ananas
cerny;malina;ananas;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Malina<br>Ananas
cerny;malina;ananas;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Malina<br>Ananas
cerny;malina;banan;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Malina<br>Banán
cerny;malina;banan;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Malina<br>Banán
cerny;malina;banan;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Malina<br>Banán
cerny;malina;boruvka;50g;;;40;5;5;Černý čaj - Ceylon<br>BOP1 Blend;Malina<br>Borůvka
cerny;malina;boruvka;100g;;;80;10;10;Černý čaj - Ceylon<br>BOP1 Blend;Malina<br>Borůvka
cerny;malina;boruvka;200g;;;160;20;20;Černý čaj - Ceylon<br>BOP1 Blend;Malina<br>Borůvka
